city_dep,country_dep,city_dest,country_dest,iata_dest,iata_dep,price,date,url,dest_country_code
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,93,10 MAR - 4 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,93,22 MAR - 26 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,93,18 MAR - 18 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,93,26 MAR - 3 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,93,27 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,94,26 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,94,15 MAR - 26 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,94,4 MAR - 7 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,95,9 MAR - 12 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,96,24 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,97,25 MAR - 25 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,98,21 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,98,9 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,99,22 MAR - 25 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,99,19 MAR - 23 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,99,16 MAR - 26 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,100,9 MAR - 10 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,100,19 MAR - 21 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,100,13 MAR - 16 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,100,25 MAR - 30 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,100,10 MAR - 27 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,103,18 MAR - 21 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,103,26 MAR - 2 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,104,22 MAR - 28 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,105,11 MAR - 11 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,105,3 MAR - 6 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,105,4 MAR - 6 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,106,7 MAR - 10 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,107,7 MAR - 14 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,107,7 APR - 15 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,108,3 MAR - 5 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,109,29 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,109,30 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,109,26 MAR - 30 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,111,19 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,112,8 APR - 13 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,113,11 MAR - 27 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,114,13 APR - 19 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,115,27 MAR - 30 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,115,21 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,115,1 APR - 3 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,115,12 APR - 15 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,116,2 APR - 11 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,117,13 MAR - 19 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,118,1 APR - 4 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,118,8 APR - 11 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,119,12 MAR - 15 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,121,23 MAR - 23 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,123,2 MAR - 4 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,124,6 APR - 9 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,124,2 APR - 4 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,125,20 APR - 23 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,126,13 MAR - 15 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,126,1 APR - 7 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,126,31 MAR - 4 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,126,20 MAR - 23 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,127,2 MAR - 31 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,129,14 APR - 21 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,129,21 MAR - 26 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,129,1 MAR - 10 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,130,1 APR - 20 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,131,27 MAR - 28 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,133,6 APR - 13 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,133,12 APR - 14 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,135,2 MAR - 3 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,21 MAR - 23 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,5 APR - 9 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,10 APR - 21 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,11 APR - 21 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,12 APR - 21 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,13 APR - 21 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,12 MAR - 29 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,136,2 APR - 12 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,139,27 MAR - 7 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,141,5 APR - 8 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,142,2 APR - 5 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,142,17 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,143,20 APR - 22 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,143,6 APR - 7 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,143,7 APR - 9 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,144,4 MAR - 5 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,144,2 APR - 6 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,146,13 APR - 20 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,146,4 APR - 7 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,146,9 APR - 12 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,147,27 MAR - 29 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,150,14 APR - 19 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,151,10 APR - 24 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,152,12 APR - 19 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,152,4 APR - 6 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,153,1 APR - 1 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,154,15 APR - 18 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,155,6 MAR - 9 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,155,8 MAR - 9 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,156,16 APR - 18 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,156,18 APR - 20 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,157,13 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,158,4 APR - 8 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,159,1 MAR - 2 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,159,7 MAR - 9 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,164,5 MAR - 7 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,164,11 APR - 12 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,170,9 APR - 11 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,170,10 APR - 11 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,171,9 MAR - 9 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,175,19 APR - 22 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,176,20 MAR - 22 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,177,28 MAR - 29 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,177,3 APR - 7 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,177,3 MAR - 7 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,178,2 MAR - 5 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,178,1 MAR - 7 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,186,10 APR - 13 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,188,2 MAR - 6 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,189,8 MAR - 8 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,192,11 APR - 11 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,192,17 APR - 20 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,192,6 MAR - 8 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,193,27 MAR - 27 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,195,3 APR - 6 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,196,7 MAR - 8 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,199,10 APR - 12 APR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,204,2 MAR - 8 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,206,1 MAR - 6 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,209,5 MAR - 8 MAR,,PT
Dublin,Ireland,Lisbon,Portugal,LIS,DUB,223,24 APR - 26 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,61,19 MAR - 21 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,61,20 MAR - 21 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,66,11 MAR - 14 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,67,1 MAR - 6 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,68,6 MAR - 9 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,73,27 MAR - 31 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,76,3 MAR - 5 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,78,23 MAR - 25 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,85,14 MAR - 16 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,86,21 MAR - 22 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,89,4 MAR - 9 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,89,1 MAR - 7 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,89,23 MAR - 23 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,94,25 MAR - 26 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,95,1 MAR - 9 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,98,10 APR - 14 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,102,9 APR - 17 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,109,31 MAR - 5 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,110,8 APR - 10 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,112,13 MAR - 16 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,121,28 MAR - 29 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,123,5 MAR - 8 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,124,4 MAR - 8 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,126,20 MAR - 22 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,127,3 APR - 6 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,129,5 APR - 8 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,130,13 APR - 17 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,152,21 APR - 26 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,155,7 MAR - 8 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,159,6 MAR - 8 MAR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,164,4 APR - 12 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,173,4 APR - 8 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,181,3 APR - 9 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,183,3 APR - 5 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,183,12 APR - 12 APR,,PT
Rome,Italy,Porto,Portugal,OPO,ROM,204,4 APR - 6 APR,,PT
Dublin,Ireland,London,United Kingdom,LON,DUB,61,19 MAR - 21 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,61,20 MAR - 21 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,66,11 MAR - 14 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,67,1 MAR - 6 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,68,6 MAR - 9 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,73,27 MAR - 31 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,76,3 MAR - 5 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,78,23 MAR - 25 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,85,14 MAR - 16 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,86,21 MAR - 22 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,89,4 MAR - 9 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,89,1 MAR - 7 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,89,23 MAR - 23 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,94,25 MAR - 26 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,95,1 MAR - 9 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,98,10 APR - 14 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,102,9 APR - 17 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,109,31 MAR - 5 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,110,8 APR - 10 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,112,13 MAR - 16 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,121,28 MAR - 29 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,123,5 MAR - 8 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,124,4 MAR - 8 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,126,20 MAR - 22 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,127,3 APR - 6 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,129,5 APR - 8 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,130,13 APR - 17 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,152,21 APR - 26 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,155,7 MAR - 8 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,159,6 MAR - 8 MAR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,164,4 APR - 12 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,173,4 APR - 8 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,181,3 APR - 9 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,183,3 APR - 5 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,183,12 APR - 12 APR,,GB
Dublin,Ireland,London,United Kingdom,LON,DUB,204,4 APR - 6 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,38,31 MAR - 12 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,38,1 APR - 11 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,39,13 MAR - 15 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,47,22 MAR - 5 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,50,29 MAR - 5 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,51,28 MAR - 5 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,55,31 MAR - 5 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,72,28 MAR - 29 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,75,10 APR - 11 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,78,1 MAR - 19 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,80,6 MAR - 22 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,88,1 MAR - 7 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,95,15 MAR - 22 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,108,3 APR - 18 APR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,123,5 MAR - 7 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,129,13 MAR - 21 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,130,1 MAR - 4 MAR,,GB
Paris,France,Birmingham,United Kingdom,BHX,PAR,142,6 MAR - 8 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,38,20 MAR - 10 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,39,13 MAR - 15 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,40,20 MAR - 22 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,40,21 MAR - 22 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,45,16 APR - 24 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,47,27 MAR - 30 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,50,25 APR - 26 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,51,24 APR - 26 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,65,23 MAR - 4 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,68,9 MAR - 14 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,72,13 APR - 17 APR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,84,21 MAR - 21 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,84,20 MAR - 20 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,92,18 MAR - 22 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,92,1 MAR - 31 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,111,27 MAR - 28 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,131,25 MAR - 28 MAR,,GB
Dublin,Ireland,Manchester,United Kingdom,MAN,DUB,138,25 MAR - 3 APR,,GB
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,127,8 MAR - 9 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,128,9 MAR - 13 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,128,10 MAR - 13 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,130,2 MAR - 4 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,132,5 MAR - 10 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,133,11 MAR - 15 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,133,17 MAR - 24 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,134,2 MAR - 3 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,135,10 MAR - 15 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,135,25 MAR - 27 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,136,5 MAR - 9 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,139,9 MAR - 11 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,140,1 MAR - 6 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,141,11 MAR - 13 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,141,4 MAR - 25 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,144,13 MAR - 24 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,144,10 MAR - 11 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,145,13 MAR - 15 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,148,4 MAR - 6 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,148,1 MAR - 4 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,149,17 MAR - 19 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,152,26 MAR - 27 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,153,1 MAR - 5 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,154,14 APR - 21 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,154,1 APR - 7 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,156,13 MAR - 16 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,158,13 APR - 20 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,166,6 MAR - 26 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,168,15 MAR - 31 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,169,15 MAR - 29 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,170,1 MAR - 3 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,26 MAR - 1 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,26 MAR - 2 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,30 MAR - 5 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,31 MAR - 7 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,16 APR - 23 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,1 APR - 4 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,1 APR - 6 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,1 APR - 10 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,2 APR - 7 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,2 APR - 9 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,21 APR - 26 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,10 APR - 18 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,171,8 APR - 13 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,172,20 MAR - 21 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,172,2 MAR - 1 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,172,22 MAR - 5 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,172,9 APR - 14 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,27 MAR - 10 APR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,5 MAR - 8 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,6 MAR - 8 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,7 MAR - 9 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,9 MAR - 14 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,10 MAR - 21 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,11 MAR - 14 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,13 MAR - 20 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,13 MAR - 22 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,14 MAR - 15 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,14 MAR - 22 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,14 MAR - 26 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,14 MAR - 24 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,17 MAR - 20 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,18 MAR - 21 MAR,,NL
Dublin,Ireland,Amsterdam,Netherlands,AMS,DUB,173,18 MAR - 22 MAR,,NL
